O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI%,TSI%,TSI Fit Factor,TSI%,TSI%,Event,Event Time
8.5340385,-0.8466226,7.6874161,7.3281822,-0.5499068,6.7782145,7.1784754,-0.3878489,6.7905264,17.1853714,-0.3016255,16.8834667,10.7229614,-0.6337987,10.0896139,9.254921,-0.554221,8.7009735,68.6903915,68.6903915,68.6903915,99.6987686,68.6903915,68.6903915,,
8.6992092,-0.8315883,7.8676209,7.4972215,-0.5528359,6.9443254,7.3367128,-0.394599,6.9420128,17.3846474,-0.2646084,17.1197624,10.9219036,-0.6343552,10.2880039,9.4295893,-0.5562969,8.8735657,68.8089447,68.8089447,68.8089447,99.6993561,68.8089447,68.8089447,,
8.719614,-0.8714547,7.8481584,7.4732552,-0.5702754,6.9029198,7.3210306,-0.4203493,6.9005814,17.4540443,-0.3427244,17.111042,10.88484,-0.6439868,10.2413054,9.4158554,-0.5814004,8.8347282,68.7332382,68.7332382,68.7332382,99.698204,68.7332382,68.7332382,,
8.7490063,-0.8933973,7.8556099,7.5068221,-0.5918808,6.9148812,7.3478303,-0.4429997,6.9047318,17.4380913,-0.3630611,17.0747547,10.9059658,-0.6699113,10.2365084,9.4226141,-0.6010716,8.8218164,68.7608566,68.7608566,68.7608566,99.6995468,68.7608566,68.7608566,,
8.7576885,-0.9061569,7.851532,7.5274086,-0.6160273,6.9113207,7.3670783,-0.4653496,6.901629,17.3751259,-0.3500744,17.0247765,10.9025784,-0.6854476,10.2175846,9.4238873,-0.6166612,8.8075008,68.826828,68.826828,68.826828,99.6993256,68.826828,68.826828,,
8.7277117,-0.9242932,7.8034182,7.5152802,-0.6433173,6.8719034,7.3493462,-0.4902095,6.8590369,17.2786808,-0.3474952,16.930912,10.8730125,-0.7060615,10.1674061,9.390192,-0.6322109,8.7582541,68.8740005,68.8740005,68.8740005,99.7000427,68.8740005,68.8740005,,
8.8980732,-0.9373164,7.9607558,7.6765037,-0.6491428,7.0273004,7.5228248,-0.4993443,7.0233803,17.4474659,-0.360804,17.0863838,11.0098944,-0.707131,10.3032169,9.5380535,-0.6338061,8.9045191,68.9518585,68.9518585,68.9518585,99.7000885,68.9518585,68.9518585,,
9.1912174,-0.929046,8.2621708,7.9407244,-0.6388229,7.3018403,7.7713065,-0.4898168,7.2813897,17.8126793,-0.3632724,17.4491272,11.2864885,-0.6918579,10.5950851,9.7926693,-0.6228812,9.1700611,68.9826279,68.9826279,68.9826279,99.7006073,68.9826279,68.9826279,,
9.1876984,-0.9431179,8.2445803,7.9383707,-0.6601924,7.2781157,7.7681298,-0.5135299,7.2545004,17.8365345,-0.3743694,17.4618893,11.2998047,-0.7088666,10.5913925,9.8007584,-0.6426002,9.1584311,69.0246506,69.0246506,69.0246506,99.7002716,69.0246506,69.0246506,,
9.1876812,-0.9661538,8.2215271,7.9377851,-0.6812802,7.2564445,7.7657866,-0.534803,7.2308846,17.7924767,-0.4014947,17.3907051,11.2727289,-0.7232062,10.5499783,9.7826004,-0.661554,9.1213198,69.032692,69.032692,69.032692,99.7006531,69.032692,69.032692,,
9.2198124,-0.9757166,8.2440958,7.9716263,-0.7004982,7.2710671,7.7879934,-0.5494093,7.2384849,17.7924671,-0.3935048,17.3986874,11.2983751,-0.748008,10.5508213,9.788743,-0.6744632,9.1145525,69.0517502,69.0517502,69.0517502,99.7004242,69.0517502,69.0517502,,
9.2267399,-1.0066509,8.2200899,7.9589643,-0.7200354,7.2388678,7.7768617,-0.5716215,7.2051401,17.7660561,-0.4305558,17.3352242,11.2661676,-0.7625097,10.5041122,9.7655716,-0.6920103,9.0738344,69.0158768,69.0158768,69.0158768,99.7001495,69.0158768,69.0158768,,
9.208765,-1.0063354,8.2024288,7.9836793,-0.7424898,7.241128,7.8006196,-0.5902552,7.2102652,17.6681709,-0.3944108,17.2734833,11.2733145,-0.7807331,10.4930363,9.7699432,-0.7062604,9.0639544,69.1505051,69.1505051,69.1505051,99.7010422,69.1505051,69.1505051,,
9.5004015,-0.9869722,8.5134296,8.2626457,-0.7290328,7.5335503,8.0755987,-0.5754985,7.499999,17.9835548,-0.3703476,17.6129322,11.5389585,-0.7632458,10.7761688,10.0194855,-0.6862634,9.3334942,69.2445755,69.2445755,69.2445755,99.7007828,69.2445755,69.2445755,,
9.666399,-0.9838516,8.6825476,8.39674,-0.7224311,7.6742463,8.1984425,-0.5738025,7.6245394,18.2056389,-0.3642564,17.8411102,11.6873531,-0.750944,10.9368649,10.160181,-0.6849117,9.4755421,69.235878,69.235878,69.235878,99.7006989,69.235878,69.235878,,
9.6664772,-1.0174925,8.6489849,8.3670702,-0.7446636,7.622344,8.1738844,-0.5988261,7.5749588,18.2535133,-0.4265921,17.8266449,11.6534901,-0.7685699,10.885376,10.1294851,-0.7037842,9.4259739,69.187088,69.187088,69.187088,99.6991577,69.187088,69.187088,,
9.6864223,-1.0319924,8.6544285,8.3875275,-0.7631222,7.6243424,8.1889296,-0.6163476,7.5724821,18.2388897,-0.437207,17.8014069,11.6479197,-0.78111,10.8672657,10.1269865,-0.7180347,9.4092236,69.2078094,69.2078094,69.2078094,99.6992722,69.2078094,69.2078094,,
9.683547,-1.0534894,8.6300573,8.3879681,-0.7763466,7.6115594,8.1938829,-0.6346229,7.5591607,18.1711311,-0.4579187,17.7129402,11.620347,-0.7871992,10.8336039,10.1070919,-0.7287835,9.378582,69.2280807,69.2280807,69.2280807,99.7007065,69.2280807,69.2280807,,
9.6421871,-1.0721102,8.5700769,8.3540525,-0.7994555,7.5545349,8.1588316,-0.6585509,7.5001807,18.0915089,-0.465093,17.6261406,11.562788,-0.8035516,10.7596912,10.058691,-0.7475184,9.3114452,69.2545776,69.2545776,69.2545776,99.7009277,69.2545776,69.2545776,,
9.756691,-1.0796977,8.6769934,8.4648247,-0.8043821,7.6603804,8.2762117,-0.6630021,7.6131096,18.1685829,-0.4661215,17.7021866,11.65061,-0.8057256,10.8453388,10.148036,-0.7466639,9.4016447,69.3052597,69.3052597,69.3052597,99.7007446,69.3052597,69.3052597,,
10.0512924,-1.0688717,8.9824209,8.71591,-0.7883199,7.9275274,8.5185614,-0.6487351,7.8697267,18.5520935,-0.4715792,18.0802383,11.8976021,-0.7872174,11.1108418,10.3782711,-0.7317826,9.64676,69.3125458,69.3125458,69.3125458,99.6997604,69.3125458,69.3125458,,
10.0973444,-1.0821993,9.0151443,8.7421341,-0.8004712,7.9416008,8.5307102,-0.6601406,7.8704691,18.6294365,-0.4886882,18.1404724,11.9283171,-0.7985725,11.1302023,10.3902626,-0.7372993,9.6532354,69.2718506,69.2718506,69.2718506,99.6995544,69.2718506,69.2718506,,
10.0657053,-1.0885425,8.9771624,8.7221899,-0.8152191,7.9069085,8.5160713,-0.6772319,7.8387399,18.5237713,-0.478298,18.0452003,11.8804827,-0.8063142,11.0746269,10.3611622,-0.7547848,9.6066523,69.331131,69.331131,69.331131,99.6993256,69.331131,69.331131,,
10.1017075,-1.1122895,8.9894199,8.7386084,-0.8310326,7.9075136,8.534935,-0.6943034,7.8405318,18.5529671,-0.5051137,18.047575,11.873847,-0.8147566,11.0595455,10.3516369,-0.7628695,9.5890379,69.3108063,69.3108063,69.3108063,99.698555,69.3108063,69.3108063,,
10.0961275,-1.1222234,8.9739056,8.7387409,-0.8434569,7.8952208,8.527689,-0.7072202,7.8203688,18.5158119,-0.5108443,18.0046921,11.8375597,-0.8159645,11.0220518,10.336235,-0.7743112,9.5621958,69.3229523,69.3229523,69.3229523,99.6995316,69.3229523,69.3229523,,
10.1200466,-1.1281477,8.9918995,8.769289,-0.8520746,7.9171515,8.5652447,-0.718647,7.8464975,18.5037727,-0.5212914,17.9822063,11.8603144,-0.8286099,11.0321598,10.347827,-0.7832145,9.5648851,69.3821716,69.3821716,69.3821716,99.699646,69.3821716,69.3821716,,
10.3878422,-1.1104047,9.2774372,9.0221043,-0.8343841,8.1876574,8.8175001,-0.7029428,8.1144581,18.7756424,-0.4899355,18.2854328,12.0809288,-0.8039835,11.2774029,10.573658,-0.7645112,9.8094196,69.4603806,69.4603806,69.4603806,99.6998062,69.4603806,69.4603806,,
10.4709806,-1.092448,9.3785324,9.1154213,-0.8349755,8.2803822,8.8903561,-0.7027507,8.1875057,18.8267689,-0.431972,18.3945198,12.1970119,-0.802359,11.395112,10.6552019,-0.7610806,9.8943939,69.5206833,69.5206833,69.5206833,99.7008514,69.5206833,69.5206833,,
10.4307861,-1.1099471,9.320838,9.0697289,-0.8505908,8.2190742,8.8490267,-0.7199932,8.128933,18.7631512,-0.4635569,18.2993202,12.1242275,-0.8129041,11.3117828,10.6009617,-0.7783304,9.8229046,69.5143585,69.5143585,69.5143585,99.7001877,69.5143585,69.5143585,,
10.4258289,-1.1281621,9.2976685,9.0578938,-0.8624039,8.1954269,8.8437042,-0.7341415,8.1094627,18.715847,-0.4908089,18.224762,12.0841856,-0.8244818,11.2601614,10.574379,-0.789676,9.7849751,69.5126266,69.5126266,69.5126266,99.6999512,69.5126266,69.5126266,,
10.4227543,-1.1435505,9.2792034,9.0610857,-0.8824299,8.1785917,8.8353662,-0.7491397,8.0861263,18.7058392,-0.5042958,18.2012672,12.0635738,-0.8385217,11.2255096,10.5464306,-0.8030278,9.7436733,69.5122528,69.5122528,69.5122528,99.70047,69.5122528,69.5122528,,
10.3719006,-1.1443906,9.2275095,9.0401678,-0.9015996,8.1385059,8.8094616,-0.7656227,8.0437384,18.5771542,-0.4762613,18.1006203,12.0349779,-0.8590064,11.1764278,10.49967,-0.8148926,9.6850481,69.5901031,69.5901031,69.5901031,99.7010651,69.5901031,69.5901031,,
10.5727863,-1.131561,9.441226,9.2385826,-0.8885396,8.3499794,9.0163803,-0.7554598,8.2608194,18.7475052,-0.4566211,18.2906094,12.1953354,-0.8416128,11.3541803,10.677,-0.8048187,9.8724527,69.686142,69.686142,69.686142,99.7013397,69.686142,69.686142,,
10.7609358,-1.1168854,9.6440496,9.404871,-0.8704773,8.5343304,9.1806059,-0.7458317,8.4346752,18.9670124,-0.4401223,18.5266151,12.366251,-0.8208702,11.5458412,10.8419666,-0.7919998,10.0502377,69.7261505,69.7261505,69.7261505,99.7018204,69.7261505,69.7261505,,
10.7465076,-1.1383467,9.608161,9.3601313,-0.8823074,8.4777594,9.1364498,-0.7590307,8.3773203,19.0004005,-0.4891949,18.5109291,12.3187094,-0.829543,11.4896259,10.7985229,-0.8031799,9.995615,69.6535339,69.6535339,69.6535339,99.7002106,69.6535339,69.6535339,,
10.7267427,-1.1599677,9.5667744,9.3358974,-0.896177,8.4396572,9.111002,-0.7711517,8.3397503,18.960762,-0.5239072,18.4365807,12.2697868,-0.8413677,11.4288797,10.7560434,-0.8136836,9.9426317,69.620224,69.620224,69.620224,99.7004852,69.620224,69.620224,,
10.7135782,-1.1767619,9.5368156,9.3218069,-0.906422,8.4153223,9.1001377,-0.7835141,8.3165236,18.8996887,-0.547226,18.3521881,12.2314148,-0.8477019,11.3841724,10.7265224,-0.8208957,9.9059,69.6177216,69.6177216,69.6177216,99.7010422,69.6177216,69.6177216,,
10.6587734,-1.1820604,9.4767132,9.267786,-0.9202384,8.3474846,9.0526419,-0.8006117,8.2519302,18.8110771,-0.5340053,18.2767982,12.1804218,-0.8667916,11.3140888,10.6666117,-0.8339397,9.8329439,69.6511993,69.6511993,69.6511993,99.6997223,69.6511993,69.6511993,,
10.697916,-1.1865598,9.5113573,9.3136749,-0.9277714,8.3858395,9.1026278,-0.8060436,8.296483,18.8090801,-0.5149195,18.2938881,12.1985283,-0.8672622,11.3317232,10.6948185,-0.8348774,9.8602123,69.6951752,69.6951752,69.6951752,99.6995392,69.6951752,69.6951752,,
10.95823,-1.1621026,9.7961264,9.5661278,-0.9044406,8.661623,9.3454571,-0.7808189,8.564538,19.0976601,-0.5067326,18.5906544,12.4295979,-0.8457899,11.5842676,10.9234066,-0.8139184,10.1097603,69.7512512,69.7512512,69.7512512,99.7005539,69.7512512,69.7512512,,
11.0103035,-1.1617421,9.8485622,9.5984783,-0.9077126,8.6907015,9.3616333,-0.7825168,8.5790167,19.1783104,-0.4917141,18.6863213,12.490344,-0.8511872,11.639616,10.9498692,-0.8141793,10.1359615,69.7120285,69.7120285,69.7120285,99.6999207,69.7120285,69.7120285,,
10.9421005,-1.1708601,9.7712402,9.5484676,-0.9263818,8.6220217,9.3158693,-0.800061,8.515708,19.0813808,-0.4949868,18.5861168,12.4338436,-0.8704214,11.5638809,10.8900356,-0.8237922,10.0665169,69.760376,69.760376,69.760376,99.6996689,69.760376,69.760376,,
10.9177151,-1.1786903,9.7390242,9.5311375,-0.9315886,8.5994835,9.3066082,-0.8084505,8.4980583,19.0118752,-0.5060617,18.505537,12.3832178,-0.8667694,11.5169096,10.8715734,-0.8351876,10.0366592,69.7866669,69.7866669,69.7866669,99.7001419,69.7866669,69.7866669,,
10.8699303,-1.1884159,9.6815147,9.4898272,-0.9366645,8.5530977,9.2741489,-0.8182864,8.4557629,18.9271297,-0.522963,18.4038906,12.3315725,-0.8693854,11.4626455,10.8350344,-0.8443519,9.9909534,69.8033676,69.8033676,69.8033676,99.7007828,69.8033676,69.8033676,,
10.8625631,-1.2001565,9.662406,9.476613,-0.9503347,8.5262136,9.2642422,-0.8310266,8.433115,18.9302578,-0.5275605,18.402422,12.299799,-0.8723934,11.4278641,10.8161116,-0.8529986,9.9633846,69.8080521,69.8080521,69.8080521,99.6996002,69.8080521,69.8080521,,
11.0718937,-1.1758245,9.8960695,9.6925259,-0.9311604,8.761301,9.4804277,-0.813581,8.6667471,19.1062679,-0.4788891,18.6271038,12.5147905,-0.8607966,11.6544523,11.0030556,-0.831077,10.1722517,69.9133759,69.9133759,69.9133759,99.7007599,69.9133759,69.9133759,,
11.1946192,-1.1683218,10.0262976,9.786252,-0.9251898,8.8609972,9.5567007,-0.8052233,8.7513781,19.2928562,-0.4776922,18.8148899,12.6178799,-0.8495033,11.768837,11.086791,-0.8217375,10.2653255,69.8691864,69.8691864,69.8691864,99.699852,69.8691864,69.8691864,,
11.1253347,-1.1959795,9.9293556,9.7064686,-0.9386486,8.7677555,9.4794922,-0.8200947,8.659297,19.2444592,-0.5322236,18.7119637,12.5172882,-0.8514218,11.6663246,11.0165195,-0.832575,10.1842175,69.8046722,69.8046722,69.8046722,99.700119,69.8046722,69.8046722,,
11.0500927,-1.1885983,9.861495,9.6764126,-0.9536406,8.7227077,9.4463224,-0.8327801,8.6134424,19.0740318,-0.4922662,18.5814934,12.4769382,-0.8629511,11.6144466,10.9761381,-0.8464424,10.1299686,69.9122238,69.9122238,69.9122238,99.7014008,69.9122238,69.9122238,,
11.0154047,-1.2065389,9.8088665,9.6303844,-0.9576384,8.6726799,9.4185734,-0.8466924,8.5717812,19.0243855,-0.5244514,18.4996605,12.4198627,-0.8708366,11.5494852,10.9395418,-0.8596811,10.0801315,69.9115753,69.9115753,69.9115753,99.7012787,69.9115753,69.9115753,,
10.9997797,-1.2289377,9.7708416,9.6050425,-0.9783356,8.6266422,9.3862095,-0.8611109,8.5249996,19.0215511,-0.556682,18.4645958,12.3965464,-0.8942186,11.5027866,10.8922586,-0.8673615,10.0251684,69.8649063,69.8649063,69.8649063,99.7004242,69.8649063,69.8649063,,
11.1787872,-1.2068617,9.9719257,9.7875814,-0.9635231,8.8239927,9.5705185,-0.8446096,8.7258081,19.1876888,-0.513552,18.6738644,12.555171,-0.8781694,11.6774616,11.0534868,-0.8500051,10.2037525,69.9517517,69.9517517,69.9517517,99.7003708,69.9517517,69.9517517,,
11.3055553,-1.1941388,10.1114168,9.8964634,-0.9463413,8.950058,9.6790781,-0.8335506,8.8454266,19.3423195,-0.5017158,18.8403301,12.6662607,-0.8522271,11.8144922,11.1652813,-0.8369139,10.32864,69.966629,69.966629,69.966629,99.7005997,69.966629,69.966629,,
11.2298851,-1.2021866,10.0276976,9.8210917,-0.9591235,8.8619022,9.6105709,-0.8503839,8.7600851,19.2336998,-0.4880358,18.7453899,12.5935726,-0.8584667,11.7355642,11.0962973,-0.8477467,10.2488232,69.9833221,69.9833221,69.9833221,99.6996155,69.9833221,69.9833221,,
11.1627522,-1.2070479,9.9557028,9.7771902,-0.9737493,8.8033772,9.5614882,-0.8610914,8.7002964,19.1151619,-0.4798885,18.6349945,12.5494967,-0.8803998,11.6695566,11.0488253,-0.8594739,10.1896229,70.0119247,70.0119247,70.0119247,99.7003403,70.0119247,70.0119247,,
11.118988,-1.2118767,9.9071112,9.7569437,-0.9875481,8.769331,9.5330181,-0.869534,8.6633844,19.0393677,-0.4817675,18.5573254,12.5139971,-0.8938248,11.6206331,11.0121117,-0.868602,10.1437817,70.0378647,70.0378647,70.0378647,99.7014008,70.0378647,70.0378647,,
11.1019993,-1.23891,9.8630896,9.7141371,-0.9979674,8.7161045,9.4902267,-0.879818,8.6103086,19.0727005,-0.5388492,18.5335732,12.4628248,-0.9025377,11.5607471,10.9656868,-0.8776386,10.0883198,69.9484634,69.9484634,69.9484634,99.7008209,69.9484634,69.9484634,,
11.2793188,-1.2306237,10.0486956,9.8665266,-0.9805449,8.8859167,9.6609955,-0.8697062,8.7911882,19.2665939,-0.5403926,18.7259254,12.5822144,-0.8732595,11.7094135,11.1104221,-0.8622043,10.2484894,69.998764,69.998764,69.998764,99.6995621,69.998764,69.998764,,
11.4068518,-1.2045565,10.2022953,9.990303,-0.9602839,9.029953,9.7855177,-0.8552024,8.9302158,19.399353,-0.5043625,18.8947163,12.7185526,-0.8527668,11.8662462,11.2420197,-0.8473484,10.3949432,70.0644302,70.0644302,70.0644302,99.6997757,70.0644302,70.0644302,,
11.3440228,-1.2244718,10.1195507,9.9248219,-0.9757722,8.9489851,9.7161942,-0.870508,8.8455858,19.3474159,-0.5254285,18.8217125,12.6594219,-0.8658484,11.794034,11.1756916,-0.8581692,10.3177929,70.0263062,70.0263062,70.0263062,99.7000961,70.0263062,70.0263062,,
11.2641773,-1.2305686,10.0336094,9.8661995,-0.9919141,8.8742208,9.6555462,-0.8806208,8.7748251,19.2281456,-0.5285131,18.6993599,12.5946922,-0.8811461,11.7140064,11.1141376,-0.8676977,10.2467117,70.0466232,70.0466232,70.0466232,99.6999969,70.0466232,70.0466232,,
11.2167339,-1.2285497,9.988184,9.8385,-1.000464,8.8379707,9.6262064,-0.8895177,8.7365885,19.1375999,-0.5168942,18.6204338,12.5619526,-0.8934506,11.6689596,11.0750256,-0.877456,10.1978426,70.09486390000001,70.09486390000001,70.09486390000001,99.7005997,70.09486390000001,70.09486390000001,,
11.181385,-1.2474642,9.9339199,9.7908039,-1.0099683,8.7807703,9.58043,-0.90073,8.6795998,19.096384,-0.5372682,18.5588417,12.5030689,-0.9013671,11.6021614,11.0276098,-0.8891843,10.1386986,70.0500031,70.0500031,70.0500031,99.7004089,70.0500031,70.0500031,,
11.3204365,-1.2273395,10.0930958,9.9379425,-0.9959617,8.9419155,9.7347889,-0.8873526,8.8473368,19.2220116,-0.5032516,18.7184868,12.6245403,-0.8802834,11.7447166,11.1618118,-0.8743617,10.2877216,70.1437378,70.1437378,70.1437378,99.7004852,70.1437378,70.1437378,,
11.4248743,-1.20313,10.2217445,10.0557823,-0.985441,9.0702763,9.8407764,-0.8758624,8.9648151,19.3103962,-0.4588529,18.8512669,12.7552004,-0.8723941,11.8832655,11.2617426,-0.8598579,10.4021549,70.213295,70.213295,70.213295,99.7016449,70.213295,70.213295,,
11.3365526,-1.217581,10.1189709,9.9617901,-0.9939055,8.9678202,9.7534389,-0.8893099,8.8640299,19.2453423,-0.4808384,18.7642307,12.6708279,-0.8799778,11.7913094,11.1865139,-0.8719249,10.3148594,70.1860809,70.1860809,70.1860809,99.7013779,70.1860809,70.1860809,,
11.2779379,-1.2344674,10.0434685,9.8976974,-1.0056674,8.891964,9.690176,-0.9015565,8.7885199,19.1977005,-0.5080686,18.6893578,12.6009474,-0.8850893,11.7163181,11.1244726,-0.8807448,10.2439985,70.1508026,70.1508026,70.1508026,99.7011719,70.1508026,70.1508026,,
11.2421055,-1.2381164,10.0039883,9.8655453,-1.0178739,8.8476076,9.6517801,-0.9104986,8.7411814,19.1471233,-0.5066262,18.6402225,12.5628872,-0.9027028,11.6606455,11.0821028,-0.8918222,10.1905527,70.1511688,70.1511688,70.1511688,99.7005768,70.1511688,70.1511688,,
11.2308235,-1.2647407,9.9660835,9.8332386,-1.0251951,8.8079777,9.6291351,-0.9221193,8.7069149,19.1452732,-0.5484355,18.5965633,12.517004,-0.9061104,11.6113539,11.0514183,-0.8996496,10.1520405,70.0968628,70.0968628,70.0968628,99.7004166,70.0968628,70.0968628,,
11.3959055,-1.2457772,10.1501284,9.9949284,-1.005815,8.9890471,9.795332,-0.9050226,8.8902111,19.2847347,-0.5103226,18.7741375,12.6729031,-0.883013,11.79035,11.207159,-0.8837472,10.3236856,70.1597977,70.1597977,70.1597977,99.7007599,70.1597977,70.1597977,,
11.4622135,-1.2309093,10.2313051,10.0507956,-0.9980604,9.0526695,9.8435516,-0.8991057,8.9443455,19.397316,-0.4932509,18.9037895,12.7344799,-0.8709161,11.8640232,11.2679148,-0.8790157,10.3891706,70.171524,70.171524,70.171524,99.7002563,70.171524,70.171524,,
11.3441315,-1.241811,10.1023197,9.9574251,-1.0104387,8.9469194,9.7581263,-0.9137222,8.8443031,19.2557945,-0.4961896,18.7593269,12.6466293,-0.8786073,11.7684822,11.1819077,-0.8854915,10.29669,70.2037506,70.2037506,70.2037506,99.7013245,70.2037506,70.2037506,,
11.2779369,-1.2548788,10.0230579,9.9043713,-1.0256526,8.8786545,9.7034492,-0.9244179,8.7789316,19.1602535,-0.5137693,18.6462078,12.5903654,-0.8905573,11.7002687,11.1315556,-0.89715,10.2346773,70.1999741,70.1999741,70.1999741,99.7015839,70.1999741,70.1999741,,
11.2416401,-1.2561872,9.9854527,9.867444,-1.0338663,8.8335123,9.6604509,-0.9316901,8.7286615,19.1118317,-0.5073648,18.6041908,12.5573177,-0.8997709,11.6580067,11.0901194,-0.9075594,10.1828299,70.1927795,70.1927795,70.1927795,99.7010574,70.1927795,70.1927795,,
11.2733736,-1.2627982,10.0105753,9.8984585,-1.0331473,8.8652458,9.7014675,-0.9330918,8.7682762,19.1291962,-0.512643,18.6162796,12.5849934,-0.9010307,11.6844215,11.1171646,-0.9044737,10.2129631,70.2116547,70.2116547,70.2116547,99.7012787,70.2116547,70.2116547,,
11.4633379,-1.2366366,10.2267017,10.0808277,-1.0048106,9.0759525,9.8965836,-0.9136766,8.9828062,19.3233948,-0.4901055,18.8330135,12.7489405,-0.8684343,11.8809671,11.2979259,-0.8841566,10.4140396,70.3026962,70.3026962,70.3026962,99.7015839,70.3026962,70.3026962,,
11.4755936,-1.2374246,10.2381678,10.0790644,-1.0140083,9.064991,9.8759499,-0.9169389,8.9589109,19.3820686,-0.4830163,18.898777,12.7656841,-0.8772525,11.8888912,11.2861938,-0.8812867,10.405179,70.2551727,70.2551727,70.2551727,99.7004852,70.2551727,70.2551727,,
11.3874578,-1.2580175,10.1294403,9.990139,-1.0335491,8.9565239,9.780818,-0.9335531,8.8471651,19.3195305,-0.5128284,18.8064232,12.6829109,-0.8951133,11.7882586,11.1922321,-0.8944615,10.2980413,70.2082367,70.2082367,70.2082367,99.7003555,70.2082367,70.2082367,,
11.3410606,-1.2724992,10.0685606,9.9407301,-1.0450083,8.8956575,9.7348804,-0.9476767,8.7871037,19.2745152,-0.5318395,18.7424011,12.6199818,-0.9051782,11.7152615,11.1432743,-0.9081681,10.2353783,70.199852,70.199852,70.199852,99.7002182,70.199852,70.199852,,
11.2944813,-1.2849101,10.009572,9.8952503,-1.0534117,8.841774,9.6946726,-0.9567394,8.737833,19.2116528,-0.5488359,18.6625443,12.5638828,-0.9067937,11.6575489,11.106039,-0.920664,10.185647,70.1909714,70.1909714,70.1909714,99.7001495,70.1909714,70.1909714,,
11.4147291,-1.2774864,10.1372423,10.0047626,-1.0446943,8.960001,9.8143883,-0.9479798,8.8663082,19.3435898,-0.5481409,18.7951736,12.6513433,-0.8960241,11.7557802,11.200285,-0.9081707,10.2923861,70.2304153,70.2304153,70.2304153,99.6989059,70.2304153,70.2304153,,
11.5951176,-1.2575166,10.3376007,10.1678753,-1.0220102,9.1457996,9.9706249,-0.9289314,9.0415936,19.5541134,-0.5327326,19.0211048,12.8114376,-0.8759605,11.9359379,11.3476105,-0.8874972,10.4603853,70.2484283,70.2484283,70.2484283,99.6995392,70.2484283,70.2484283,,
11.5458164,-1.2690701,10.2767458,10.1078796,-1.0281888,9.0796251,9.9127941,-0.9388946,8.9737997,19.5127926,-0.5370425,18.9754753,12.7614775,-0.8763416,11.8855972,11.3078127,-0.8985862,10.4094973,70.2156525,70.2156525,70.2156525,99.6992111,70.2156525,70.2156525,,
11.4512415,-1.278815,10.1724262,10.0289526,-1.0436515,8.9852352,9.8308163,-0.9533394,8.8773775,19.4043884,-0.5361214,18.8679943,12.693819,-0.8927339,11.8015451,11.2268839,-0.9105301,10.3166256,70.22258,70.22258,70.22258,99.6997375,70.22258,70.22258,,
