t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e,SV e,CO e,CI e
1139.0,61.22,2.846,174.245,2979,4557.1996339,5395.5860017,1.18,497.2,111.1,37.3,31.5,56.61,16.2,17.47,3.9,16.37,5.15,20.78,0.13,124,28,116,36,418,5.19,81,EXERCISE,18.5,67,642,755,34140,1422.5,23.71,218,424.1,0,0,34140,0,0.0,100.0,1.18,0,0.47,0.51,0.98,0.48,0.25,2.241,1,0,0,,131,12.7,418,6.06,38.31,,,
1140.0,58.25,2.981,173.65,2965,4643.2390399,5421.7172999,1.17,519.5,117.6,36.5,31.3,57.68,16.5,17.43,3.94,16.3,5.23,20.8,0.14,123,28,115,37,419,5.2,79,EXERCISE,18.5,67,642,755,34664,1444.4,24.07,219,430.6,0,0,34664,0,0.0,100.0,1.17,0,0.47,0.56,1.03,0.46,0.26,2.24,1,0,0,,134,13.0,419,6.34,38.82,,,
1142.0,55.05,2.981,164.092,3148,4472.068308,5236.0494163,1.17,517.5,119.8,35.8,30.6,55.55,15.9,17.36,4.02,16.25,5.28,20.8,0.13,123,28,115,37,420,5.22,80,EXERCISE,18.5,67,642,755,33409,1392.0,23.2,219,415.0,0,0,33409,0,0.0,100.0,1.17,0,0.54,0.55,1.09,0.5,0.25,2.215,2,0,0,,129,17.8,420,5.52,39.14,,,
1143.0,57.14,2.823,161.314,2937,4453.0266479,5173.1513084,1.16,489.0,114.0,35.3,30.4,55.32,15.8,17.32,4.04,16.14,5.3,20.8,0.13,123,29,114,38,421,5.23,79,EXERCISE,18.5,67,642,755,33202,1383.4,23.06,220,412.5,0,0,33202,0,0.0,100.0,1.16,0,0.49,0.56,1.05,0.47,0.25,2.208,1,0,0,,128,19.1,420,5.76,39.27,,,
1144.0,58.82,2.821,165.941,2996,4424.5920337,5171.9482688,1.17,491.3,111.1,36.6,31.3,54.96,15.7,17.42,3.94,16.28,5.23,20.78,0.14,123,28,115,37,421,5.23,79,EXERCISE,18.5,67,642,755,33041,1376.7,22.95,220,410.4,0,0,33041,0,0.0,100.0,1.17,0,0.49,0.53,1.02,0.48,0.26,2.22,1,0,0,,127,16.8,421,5.76,38.82,,,
1144.0,67.42,2.632,177.438,2844,4496.557767,5302.5169932,1.18,462.6,99.8,38.4,32.6,55.86,16.0,17.58,3.79,16.46,5.03,20.78,0.15,124,27,117,36,421,5.23,78,EXERCISE,18.5,67,642,755,33652,1402.2,23.37,220,418.0,0,0,33652,0,0.0,100.0,1.18,0,0.43,0.46,0.89,0.48,0.26,2.249,0,0,0,,129,11.1,421,6.12,37.55,,,
1145.0,61.86,2.767,171.155,2862,4492.6536479,5286.3406078,1.18,483.2,108.3,37.1,31.6,55.81,15.9,17.46,3.91,16.37,5.15,20.78,0.15,124,28,116,36,422,5.24,78,EXERCISE,18.5,67,642,755,33604,1400.2,23.34,221,417.4,0,0,33604,0,0.0,100.0,1.18,0,0.46,0.51,0.97,0.47,0.25,2.233,1,0,0,,129,14.2,421,6.02,38.31,,,
1146.0,65.93,2.631,173.473,2935,4278.4453808,5092.0641529,1.19,464.5,97.8,39.5,33.2,53.15,15.2,17.65,3.72,16.58,4.99,20.78,0.14,125,26,117,35,422,5.24,76,EXERCISE,18.5,67,642,755,32094,1337.2,22.29,221,398.7,0,0,32094,0,0.0,100.0,1.19,0,0.46,0.45,0.91,0.51,0.27,2.239,1,0,0,,123,13.1,422,5.72,37.29,,,
1147.0,74.07,2.563,189.852,2680,4626.4637734,5492.1721279,1.19,453.5,94.2,39.9,33.6,57.47,16.4,17.69,3.68,16.66,4.85,20.78,0.15,125,26,118,34,423,5.25,77,EXERCISE,18.5,67,642,755,34682,1445.1,24.08,221,430.8,0,0,34682,0,0.0,100.0,1.19,0,0.4,0.41,0.81,0.49,0.26,2.278,1,0,0,,133,4.8,422,6.41,36.4,,,
1148.0,73.17,2.591,189.585,2635,4595.8048285,5476.7376071,1.19,458.8,95.1,40.1,33.7,57.09,16.3,17.71,3.67,16.67,4.94,20.78,0.15,125,26,118,35,423,5.25,76,EXERCISE,18.5,67,642,755,34485,1436.9,23.95,222,428.4,0,0,34485,0,0.0,100.0,1.19,0,0.39,0.43,0.82,0.48,0.27,2.278,1,0,0,,132,5.0,422,6.64,36.97,,,
1149.0,71.43,2.591,185.071,2739,4467.561236,5305.2862182,1.19,459.2,94.4,40.3,33.9,55.5,15.9,17.72,3.64,16.71,4.84,20.78,0.15,125,26,118,34,424,5.27,76,EXERCISE,18.5,67,642,755,33493,1395.6,23.26,222,416.1,0,0,33493,0,0.0,100.0,1.19,0,0.4,0.44,0.84,0.48,0.26,2.267,1,0,0,,128,7.2,423,6.48,36.34,,,
1150.0,63.16,2.715,171.474,2800,4349.9202704,5178.9005815,1.19,476.9,104.0,38.4,32.3,54.04,15.4,17.57,3.83,16.53,5.02,20.78,0.15,124,27,117,36,424,5.27,75,EXERCISE,18.5,67,642,755,32633,1359.7,22.66,223,405.4,0,0,32633,0,0.0,100.0,1.19,0,0.43,0.52,0.95,0.45,0.25,2.234,1,0,0,,125,14.1,424,6.31,37.48,,,
1151.0,64.52,2.794,180.258,2739,4678.0397207,5546.3227696,1.19,488.8,108.4,37.6,31.7,58.11,16.6,17.49,3.88,16.34,5.16,20.78,0.13,124,27,116,37,425,5.28,73,EXERCISE,18.5,67,642,755,35057,1460.7,24.35,223,435.5,0,0,35057,0,0.0,100.0,1.19,0,0.41,0.52,0.93,0.44,0.26,2.256,1,0,0,,135,9.7,424,6.81,38.37,,,
1152.0,65.22,2.634,171.783,2948,4210.2372311,5022.4897255,1.19,465.5,97.8,39.7,33.3,52.3,14.9,17.67,3.71,16.64,4.98,20.78,0.15,125,26,118,35,425,5.28,73,EXERCISE,18.5,67,642,755,31600,1316.7,21.94,223,392.6,0,0,31600,0,0.0,100.0,1.19,0,0.44,0.48,0.92,0.48,0.27,2.235,1,0,0,,121,13.9,425,5.99,37.23,,,
1152.0,69.77,2.764,192.837,2783,4667.5958064,5579.2979049,1.2,489.5,101.6,40.3,33.7,57.98,16.6,17.71,3.68,16.65,4.89,20.78,0.15,125,26,118,35,426,5.29,71,EXERCISE,18.5,67,642,755,35051,1460.5,24.34,223,435.4,0,0,35051,0,0.0,100.0,1.2,0,0.4,0.46,0.86,0.47,0.26,2.285,0,0,0,,134,3.3,425,6.91,36.65,,,
1153.0,65.93,2.806,185.011,2975,4353.8603906,5263.998926,1.21,499.1,101.5,41.4,34.3,54.09,15.5,17.79,3.62,16.7,4.84,20.78,0.15,126,26,118,34,426,5.29,71,EXERCISE,18.5,67,642,755,32789,1366.2,22.77,224,407.3,0,0,32789,0,0.0,100.0,1.21,0,0.41,0.5,0.91,0.45,0.27,2.267,1,0,0,,125,7.3,425,6.84,36.33,,,
1154.0,55.56,2.801,155.611,2799,4036.2466058,4774.939417,1.18,490.4,109.5,37.6,31.8,50.14,14.3,17.51,3.91,16.32,5.21,20.79,0.17,124,28,116,37,426,5.29,71,EXERCISE,18.5,67,642,755,30231,1259.6,20.99,224,375.5,0,0,30231,0,0.0,100.0,1.18,0,0.42,0.66,1.08,0.39,0.26,2.192,1,0,0,,116,22.0,426,6.67,38.69,,,
1155.0,66.67,2.778,185.2,2903,4713.2201864,5573.4123498,1.18,488.1,106.6,38.3,32.4,58.55,16.7,17.57,3.84,16.49,5.03,20.79,0.17,124,27,117,36,427,5.3,74,EXERCISE,18.5,67,642,755,35298,1470.7,24.51,224,438.5,0,0,35298,0,0.0,100.0,1.18,0,0.42,0.48,0.9,0.47,0.25,2.268,1,0,0,,136,7.2,427,6.61,37.55,,,
1156.0,67.42,2.633,177.506,2741,4526.9001511,5152.2336861,1.14,463.2,98.4,38.2,33.5,56.23,16.1,17.59,3.74,16.44,5.06,20.79,0.2,125,26,116,36,427,5.3,72,EXERCISE,18.5,67,642,755,33584,1399.3,23.32,225,417.2,0,0,33584,0,0.0,100.0,1.14,0,0.43,0.46,0.89,0.48,0.27,2.249,1,0,0,,130,11.0,427,6.12,37.74,,,
1157.0,61.22,2.782,170.327,2933,4365.9713801,5007.3441669,1.15,488.8,104.4,38.0,33.2,54.24,15.5,17.57,3.75,16.42,5.11,20.79,0.17,124,27,116,36,428,5.32,74,EXERCISE,18.5,67,642,755,32451,1352.1,22.54,225,403.1,0,0,32451,0,0.0,100.0,1.15,0,0.44,0.54,0.98,0.45,0.28,2.231,1,0,0,,126,14.6,427,6.32,38.06,,,
1158.0,58.25,2.877,167.592,2964,4453.8010286,5134.2093796,1.15,501.4,112.3,36.7,31.8,55.33,15.8,17.43,3.9,16.28,5.21,20.77,0.17,123,28,115,37,428,5.32,73,EXERCISE,18.5,67,642,755,33145,1381.0,23.02,226,411.7,0,0,33145,0,0.0,100.0,1.15,0,0.45,0.58,1.03,0.44,0.26,2.224,1,0,0,,128,16.0,428,6.39,38.69,,,
1159.0,61.86,2.871,177.588,3054,4448.5537445,5192.0811569,1.17,505.6,106.6,38.9,33.4,55.26,15.8,17.61,3.71,16.51,5.01,20.77,0.15,125,26,117,35,429,5.33,73,EXERCISE,18.5,67,642,755,33207,1383.6,23.06,226,412.5,0,0,33207,0,0.0,100.0,1.17,0,0.47,0.5,0.97,0.48,0.27,2.249,1,0,0,,128,11.0,428,6.11,37.42,,,
1160.0,66.67,2.766,184.4,2828,4663.4332767,5382.8643387,1.15,486.5,103.1,38.5,33.4,57.93,16.6,17.59,3.73,16.47,5.12,20.77,0.17,125,26,117,36,429,5.33,73,EXERCISE,18.5,67,642,755,34716,1446.5,24.11,226,431.3,0,0,34716,0,0.0,100.0,1.15,0,0.41,0.49,0.9,0.46,0.28,2.266,1,0,0,,134,7.6,429,6.75,38.12,,,
1161.0,66.67,2.713,180.867,2843,4496.3741066,5280.6901022,1.17,478.3,100.6,39.2,33.4,55.86,16.0,17.63,3.71,16.56,5.03,20.77,0.15,125,26,117,36,430,5.34,72,EXERCISE,18.5,67,642,755,33616,1400.7,23.34,227,417.6,0,0,33616,0,0.0,100.0,1.17,0,0.42,0.48,0.9,0.47,0.27,2.257,1,0,0,,129,9.3,429,6.46,37.55,,,
1162.0,64.52,2.686,173.29,2861,4370.2877657,5112.4636017,1.17,472.4,100.6,38.6,33.0,54.29,15.5,17.59,3.75,16.52,5.0,20.77,0.15,125,27,117,35,430,5.34,74,EXERCISE,18.5,67,642,755,32642,1360.1,22.67,227,405.5,0,0,32642,0,0.0,100.0,1.17,0,0.45,0.48,0.93,0.48,0.26,2.239,1,0,0,,126,13.1,429,5.97,37.35,,,
1163.0,71.43,2.512,179.429,2784,4301.6867572,5101.2346882,1.19,445.5,91.3,40.5,34.2,53.44,15.3,17.73,3.63,16.71,4.86,20.77,0.17,126,26,118,34,431,5.35,74,EXERCISE,18.5,67,642,755,32239,1343.3,22.39,228,400.5,0,0,32239,0,0.0,100.0,1.19,0,0.42,0.42,0.84,0.5,0.27,2.254,1,0,0,,124,10.1,430,5.98,36.46,,,
1164.0,73.17,2.537,185.634,2665,4401.0100625,5187.0305399,1.18,450.9,90.7,41.0,34.8,54.67,15.6,17.77,3.58,16.76,4.84,20.77,0.17,126,25,119,34,431,5.35,72,EXERCISE,18.5,67,642,755,32932,1372.2,22.87,228,409.1,0,0,32932,0,0.0,100.0,1.18,0,0.4,0.42,0.82,0.49,0.28,2.269,1,0,0,,127,7.0,431,6.34,36.34,,,
1164.0,68.18,2.712,184.909,2725,4628.9174641,5471.3633916,1.18,477.4,102.4,38.9,32.9,57.5,16.4,17.6,3.78,16.54,4.98,20.77,0.17,125,27,117,35,431,5.35,68,EXERCISE,18.5,67,642,755,34663,1444.3,24.07,228,430.6,0,0,34663,0,0.0,100.0,1.18,0,0.41,0.47,0.88,0.47,0.26,2.267,0,0,0,,133,7.3,431,6.61,37.23,,,
1165.0,62.5,2.69,168.125,2917,4146.0612904,4949.0598571,1.19,474.6,100.8,39.5,33.1,51.5,14.7,17.64,3.75,16.54,5.04,20.77,0.16,125,27,117,36,432,5.37,65,EXERCISE,18.5,67,642,755,31124,1296.8,21.61,228,386.6,0,0,31124,0,0.0,100.0,1.19,0,0.42,0.54,0.96,0.44,0.27,2.226,1,0,0,,119,15.7,432,6.4,37.61,,,
1166.0,65.22,2.831,184.63,2859,4551.5576554,5434.8157044,1.19,499.5,105.8,39.6,33.1,56.54,16.2,17.64,3.74,16.54,5.07,20.77,0.15,125,26,117,36,432,5.37,62,EXERCISE,18.5,67,642,755,34170,1423.8,23.73,229,424.5,0,0,34170,0,0.0,100.0,1.19,0,0.44,0.48,0.92,0.48,0.28,2.266,1,0,0,,131,7.5,432,6.43,37.8,,,
1167.0,65.22,2.738,178.565,2948,4344.4519574,5216.0573807,1.2,484.1,101.3,40.1,33.4,53.97,15.4,17.68,3.7,16.6,5.02,20.77,0.14,125,26,118,36,433,5.38,62,EXERCISE,18.5,67,642,755,32661,1360.9,22.68,229,405.7,0,0,32661,0,0.0,100.0,1.2,0,0.44,0.48,0.92,0.48,0.28,2.252,1,0,0,,125,10.5,432,6.22,37.48,,,
